MONTH,HOUR,WEEKDAY,SEASON,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY,SNOWFALL,RENTCOUNT
4,16,6,0,13.8,0.0,3.6,20.0,0.0,43.0
4,17,6,0,13.2,0.0,4.0,22.0,0.0,37.0
4,18,6,0,11.5,0.0,4.7,20.0,0.0,25.0
4,19,6,0,9.0,0.0,3.9,27.0,0.0,1.0
4,20,6,0,6.8,0.0,2.1,36.0,0.0,11.0
4,21,6,0,5.6,0.0,2.6,43.0,0.0,2.0
4,22,6,0,4.4,0.0,1.9,47.0,0.0,2.0
4,23,6,0,3.8,0.0,0.5,46.0,0.0,2.0
4,0,0,0,3.1,0.0,0.9,51.0,0.0,0.0
4,1,0,0,2.6,0.0,0.9,55.0,0.0,0.0
4,2,0,0,2.4,0.0,1.5,57.0,0.0,0.0
4,3,0,0,1.9,0.0,1.7,61.0,0.0,0.0
4,4,0,0,1.2,0.0,1.4,66.0,0.0,0.0
4,5,0,0,0.7,0.0,1.3,71.0,0.0,0.0
4,6,0,0,0.5,0.0,1.4,70.0,0.0,1.0
4,7,0,0,1.0,0.0,1.0,71.0,0.0,3.0
4,8,0,0,3.3,0.0,0.7,59.0,0.0,0.0
4,9,0,0,6.7,0.0,1.3,45.0,0.0,0.0
4,10,0,0,8.5,0.0,1.9,36.0,0.0,1.0
4,11,0,0,9.1,0.0,1.5,37.0,0.0,1.0
4,12,0,0,8.2,0.0,1.3,35.0,0.0,0.0
4,13,0,0,8.1,0.0,0.7,41.0,0.0,0.0
4,14,0,0,8.1,0.0,1.3,45.0,0.0,4.0
4,15,0,0,8.2,0.0,1.5,43.0,0.0,6.0
4,16,0,0,8.4,0.0,0.7,43.0,0.0,7.0
4,17,0,0,8.6,0.0,0.4,45.0,0.0,1.0
4,18,0,0,8.7,0.0,0.6,45.0,0.0,5.0
4,19,0,0,8.7,0.0,0.3,46.0,0.0,2.0
4,20,0,0,8.6,0.0,0.7,46.0,0.0,7.0
4,21,0,0,7.8,0.0,1.1,49.0,0.0,8.0
4,22,0,0,6.8,0.0,1.0,55.0,0.0,10.0
4,23,0,0,6.2,0.0,1.3,59.0,0.0,5.0
4,0,1,0,5.5,0.0,0.2,60.0,0.0,0.0
4,1,1,0,5.0,0.0,0.8,66.0,0.0,0.0
4,2,1,0,4.7,0.0,1.0,69.0,0.0,0.0
4,3,1,0,4.6,0.0,1.0,69.0,0.0,0.0
4,4,1,0,4.5,0.0,1.0,69.0,0.0,0.0
4,5,1,0,4.4,0.0,1.8,72.0,0.0,0.0
4,6,1,0,4.5,0.0,0.4,73.0,0.0,0.0
4,7,1,0,5.5,0.0,0.5,72.0,0.0,0.0
4,8,1,0,8.4,0.0,1.4,68.0,0.0,0.0
4,9,1,0,18.4,0.0,3.7,46.0,0.0,0.0
4,10,1,0,22.4,0.0,5.2,37.0,0.0,2.0
4,11,1,0,23.9,0.0,7.4,35.0,0.0,0.0
4,12,1,0,25.6,0.0,4.7,32.0,0.0,8.0
4,13,1,0,26.3,0.0,5.8,31.0,0.0,0.0
4,14,1,0,26.3,0.0,4.5,29.0,0.0,14.0
4,15,1,0,25.6,0.0,7.7,32.0,0.0,2.0
4,16,1,0,25.4,0.0,2.9,40.0,0.0,25.0
4,17,1,0,24.1,0.0,3.1,51.0,0.0,26.0
4,18,1,0,21.7,0.0,3.9,63.0,0.0,15.0
4,19,1,0,20.3,0.0,3.0,72.0,0.0,13.0
4,20,1,0,19.6,0.0,2.5,77.0,0.0,23.0
4,21,1,0,19.2,0.0,1.9,79.0,0.0,18.0
4,22,1,0,18.0,0.0,3.2,86.0,0.0,18.0
4,23,1,0,16.7,0.0,2.6,91.0,0.0,11.0
4,0,2,0,15.6,0.0,2.8,94.0,0.0,0.0
4,1,2,0,15.4,0.0,2.1,93.0,0.0,0.0
4,2,2,0,15.0,0.0,1.2,93.0,0.0,0.0
4,3,2,0,14.8,0.0,2.0,93.0,0.0,0.0
4,4,2,0,14.7,0.0,1.1,91.0,0.0,0.0
4,5,2,0,14.1,0.0,1.8,94.0,0.0,0.0
4,6,2,0,13.8,0.0,0.4,95.0,0.0,0.0
4,7,2,0,13.8,0.0,1.8,94.0,0.0,2.0
4,8,2,0,13.2,0.0,1.0,95.0,0.0,0.0
4,9,2,0,14.3,0.0,0.7,90.0,0.0,0.0
4,10,2,0,14.5,0.0,2.1,89.0,0.0,2.0
4,11,2,0,14.5,0.0,1.4,88.0,0.0,3.0
4,12,2,0,15.0,0.0,4.7,73.0,0.0,3.0
4,13,2,0,14.7,0.0,5.3,71.0,0.0,3.0
4,14,2,0,15.2,0.0,4.8,68.0,0.0,2.0
4,15,2,0,15.8,0.0,4.7,64.0,0.0,8.0
4,16,2,0,15.8,0.0,4.8,64.0,0.0,9.0
4,17,2,0,15.3,0.0,4.7,67.0,0.0,12.0
4,18,2,0,14.1,0.0,5.3,70.0,0.0,5.0
4,19,2,0,13.3,0.0,3.2,72.0,0.0,12.0
4,20,2,0,12.6,0.0,5.3,75.0,0.0,11.0
4,21,2,0,12.1,0.0,4.4,77.0,0.0,8.0
4,22,2,0,11.9,0.0,2.8,79.0,0.0,5.0
4,23,2,0,11.9,0.0,3.6,80.0,0.0,4.0
4,0,3,0,11.8,0.0,2.9,80.0,0.0,0.0
4,1,3,0,11.9,0.0,1.2,80.0,0.0,0.0
4,2,3,0,11.5,0.0,2.9,86.0,0.0,0.0
4,3,3,0,11.3,0.0,2.2,90.0,0.0,0.0
4,4,3,0,11.3,0.0,1.1,90.0,0.0,0.0
4,5,3,0,11.2,0.0,0.6,91.0,0.0,0.0
4,6,3,0,11.0,0.0,1.1,91.0,0.0,1.0
4,7,3,0,11.6,0.0,2.6,93.0,0.0,4.0
4,8,3,0,12.7,0.0,3.5,85.0,0.0,0.0
4,9,3,0,13.3,0.0,2.6,79.0,0.0,0.0
4,10,3,0,15.3,0.0,2.2,65.0,0.0,0.0
4,11,3,0,15.4,0.0,1.2,55.0,0.0,2.0
4,12,3,0,16.3,0.0,3.0,33.0,0.0,1.0
4,13,3,0,17.5,0.0,2.9,35.0,0.0,5.0
4,14,3,0,17.6,0.0,5.1,43.0,0.0,6.0
4,15,3,0,17.3,0.0,3.0,31.0,0.0,10.0
4,16,3,0,16.9,0.0,3.1,28.0,0.0,13.0
4,17,3,0,16.4,0.0,4.1,24.0,0.0,14.0
4,18,3,0,15.5,0.0,3.8,24.0,0.0,18.0
4,19,3,0,12.8,0.0,4.2,36.0,0.0,4.0
4,20,3,0,10.9,0.0,3.8,43.0,0.0,6.0
4,21,3,0,9.6,0.0,1.8,42.0,0.0,8.0
4,22,3,0,8.4,0.0,1.8,45.0,0.0,8.0
4,23,3,0,7.7,0.0,1.0,50.0,0.0,0.0
4,0,4,0,6.8,0.0,1.0,53.0,0.0,4.0
4,1,4,0,6.1,0.0,1.0,58.0,0.0,0.0
4,2,4,0,5.9,0.0,1.0,60.0,0.0,0.0
4,3,4,0,5.6,0.0,0.7,64.0,0.0,0.0
4,4,4,0,4.8,0.0,0.7,70.0,0.0,0.0
4,5,4,0,4.5,0.0,0.8,71.0,0.0,0.0
4,6,4,0,4.1,0.0,0.3,75.0,0.0,1.0
4,7,4,0,4.8,0.0,0.4,73.0,0.0,0.0
4,8,4,0,8.0,0.0,1.3,62.0,0.0,0.0
4,9,4,0,10.8,0.0,3.0,48.0,0.0,0.0
4,10,4,0,12.6,0.0,2.9,42.0,0.0,0.0
4,11,4,0,13.6,0.0,2.5,38.0,0.0,4.0
4,12,4,0,14.7,0.0,2.2,36.0,0.0,11.0
4,13,4,0,15.8,0.0,2.3,27.0,0.0,0.0
4,14,4,0,16.3,0.0,2.1,28.0,0.0,25.0
4,15,4,0,16.9,0.0,2.8,27.0,0.0,15.0
4,16,4,0,17.0,0.0,1.0,21.0,0.0,28.0
4,17,4,0,16.8,0.0,1.2,21.0,0.0,20.0
4,18,4,0,16.3,0.0,1.7,27.0,0.0,16.0
4,19,4,0,13.8,0.0,3.0,30.0,0.0,14.0
4,20,4,0,12.1,0.0,1.6,31.0,0.0,17.0
4,21,4,0,11.2,0.0,1.4,31.0,0.0,18.0
4,22,4,0,9.9,0.0,1.3,36.0,0.0,22.0
4,23,4,0,9.5,0.0,1.0,40.0,0.0,6.0
4,0,5,0,9.8,0.0,3.3,55.0,0.0,0.0
4,1,5,0,9.1,0.0,3.7,57.0,0.0,0.0
4,2,5,0,8.9,0.0,3.2,57.0,0.0,0.0
4,3,5,0,8.8,0.0,3.2,58.0,0.0,0.0
4,4,5,0,8.4,0.0,4.0,60.0,0.0,0.0
4,5,5,0,8.1,0.0,1.7,61.0,0.0,0.0
4,6,5,0,7.0,0.8,0.7,79.0,0.0,0.0
4,7,5,0,5.0,3.2,1.1,90.0,0.0,0.0
4,8,5,0,4.1,3.2,1.7,93.0,0.0,0.0
4,9,5,0,3.1,4.4,0.7,93.0,0.0,0.0
4,10,5,0,2.0,2.9,0.4,94.0,0.0,0.0
4,11,5,0,2.1,1.7,0.3,94.0,0.0,0.0
4,12,5,0,3.1,1.0,0.3,93.0,0.0,0.0
4,13,5,0,3.9,0.3,0.7,93.0,0.0,0.0
4,14,5,0,4.5,0.7,1.3,93.0,0.0,0.0
4,15,5,0,4.8,0.4,0.6,91.0,0.0,0.0
4,16,5,0,4.8,0.0,0.7,92.0,0.0,0.0
4,17,5,0,5.1,0.0,0.4,91.0,0.0,0.0
4,18,5,0,5.0,0.2,0.6,94.0,0.0,0.0
4,19,5,0,4.9,0.1,0.6,93.0,0.0,0.0
4,20,5,0,4.9,0.0,0.3,93.0,0.0,0.0
4,21,5,0,4.9,0.0,0.5,96.0,0.0,4.0
4,22,5,0,4.9,0.0,0.4,97.0,0.0,0.0
4,23,5,0,5.2,0.0,0.0,95.0,0.0,0.0
4,0,6,0,5.1,0.0,0.2,95.0,0.0,0.0
4,1,6,0,5.1,0.0,0.9,96.0,0.0,0.0
4,2,6,0,5.2,0.0,1.5,96.0,0.0,0.0
4,3,6,0,4.3,0.0,1.0,96.0,0.0,0.0
4,4,6,0,3.9,0.0,0.7,97.0,0.0,0.0
4,5,6,0,3.7,0.0,1.4,98.0,0.0,0.0
4,6,6,0,3.4,0.0,3.0,100.0,0.0,0.0
4,7,6,0,3.9,0.0,1.7,98.0,0.0,0.0
4,8,6,0,4.8,0.0,2.4,92.0,0.0,0.0
4,9,6,0,6.9,0.0,1.2,83.0,0.0,6.0
4,10,6,0,8.0,0.0,1.3,76.0,0.0,14.0
4,11,6,0,10.3,0.0,1.8,61.0,0.0,3.0
4,12,6,0,12.1,0.0,2.6,49.0,0.0,3.0
4,13,6,0,13.5,0.0,3.9,33.0,0.0,11.0
4,14,6,0,14.6,0.0,4.0,29.0,0.0,20.0
4,15,6,0,15.1,0.0,4.7,22.0,0.0,34.0
4,16,6,0,14.9,0.0,4.3,23.0,0.0,32.0
4,17,6,0,14.9,0.0,4.8,26.0,0.0,43.0
4,18,6,0,13.9,0.0,2.3,28.0,0.0,28.0
4,19,6,0,12.3,0.0,2.0,35.0,0.0,32.0
4,20,6,0,11.1,0.0,2.3,41.0,0.0,12.0
4,21,6,0,10.1,0.0,0.9,47.0,0.0,23.0
4,22,6,0,9.6,0.0,1.9,51.0,0.0,3.0
4,23,6,0,8.7,0.0,1.7,64.0,0.0,13.0
4,0,0,0,7.9,0.0,2.0,75.0,0.0,0.0
4,1,0,0,7.6,0.0,2.1,70.0,0.0,0.0
4,2,0,0,7.0,0.0,1.7,71.0,0.0,0.0
4,3,0,0,6.2,0.0,1.5,75.0,0.0,0.0
4,4,0,0,5.5,0.0,1.1,78.0,0.0,0.0
4,5,0,0,4.8,0.0,1.3,80.0,0.0,0.0
4,6,0,0,4.0,0.0,0.8,87.0,0.0,0.0
4,7,0,0,4.2,0.0,0.8,85.0,0.0,0.0
4,8,0,0,6.7,0.0,0.8,74.0,0.0,2.0
4,9,0,0,9.5,0.0,1.5,58.0,0.0,1.0
4,10,0,0,12.7,0.0,1.1,46.0,0.0,4.0
4,11,0,0,15.5,0.0,2.3,35.0,0.0,0.0
4,12,0,0,16.2,0.0,1.8,34.0,0.0,1.0
4,13,0,0,17.3,0.0,2.4,26.0,0.0,2.0
4,14,0,0,18.5,0.0,1.7,21.0,0.0,13.0
4,15,0,0,19.2,0.0,2.2,23.0,0.0,26.0
4,16,0,0,18.9,0.0,1.4,21.0,0.0,24.0
4,17,0,0,19.2,0.0,1.7,23.0,0.0,26.0
4,18,0,0,18.1,0.0,1.5,26.0,0.0,26.0
4,19,0,0,16.6,0.0,0.9,32.0,0.0,15.0
4,20,0,0,14.9,0.0,3.0,43.0,0.0,18.0
4,21,0,0,13.9,0.0,1.3,47.0,0.0,16.0
4,22,0,0,12.9,0.0,0.6,49.0,0.0,21.0
4,23,0,0,12.7,0.0,0.3,56.0,0.0,7.0
4,0,1,0,12.2,0.0,1.6,61.0,0.0,2.0
4,1,1,0,11.8,0.0,0.3,64.0,0.0,0.0
4,2,1,0,11.4,0.0,1.1,64.0,0.0,0.0
4,3,1,0,10.9,0.0,0.1,68.0,0.0,0.0
4,4,1,0,10.4,0.0,1.6,70.0,0.0,0.0
4,5,1,0,10.4,0.0,1.2,72.0,0.0,0.0
4,6,1,0,10.4,0.0,1.4,71.0,0.0,0.0
4,7,1,0,10.4,0.0,1.3,73.0,0.0,0.0
4,8,1,0,11.0,0.0,0.2,71.0,0.0,0.0
4,9,1,0,11.4,0.0,1.6,71.0,0.0,0.0
4,10,1,0,11.0,0.7,1.0,80.0,0.0,0.0
4,11,1,0,10.9,0.9,2.1,84.0,0.0,0.0
4,12,1,0,10.2,1.1,2.2,89.0,0.0,0.0
4,13,1,0,9.9,2.9,1.8,91.0,0.0,0.0
4,14,1,0,10.2,1.9,3.2,96.0,0.0,0.0
4,15,1,0,10.5,2.1,3.7,96.0,0.0,0.0
4,16,1,0,9.9,2.6,2.9,97.0,0.0,0.0
4,17,1,0,10.2,2.3,3.5,97.0,0.0,0.0
4,18,1,0,9.9,1.8,4.1,98.0,0.0,0.0
4,19,1,0,9.9,1.3,3.9,99.0,0.0,0.0
4,20,1,0,9.9,1.9,2.7,99.0,0.0,0.0
4,21,1,0,10.1,2.0,0.8,99.0,0.0,0.0
4,22,1,0,10.3,0.4,1.4,99.0,0.0,0.0
4,23,1,0,10.3,0.9,0.9,100.0,0.0,0.0
4,0,2,0,10.4,0.8,0.6,99.0,0.0,0.0
4,1,2,0,10.5,1.2,0.1,99.0,0.0,0.0
4,2,2,0,10.5,0.6,0.0,100.0,0.0,0.0
4,3,2,0,10.6,0.3,1.4,100.0,0.0,0.0
4,4,2,0,10.6,0.1,0.4,100.0,0.0,0.0
4,5,2,0,10.7,0.1,0.2,99.0,0.0,0.0
4,6,2,0,10.8,0.0,0.5,100.0,0.0,0.0
4,7,2,0,10.9,0.0,1.1,100.0,0.0,0.0
4,8,2,0,11.3,0.0,1.5,98.0,0.0,0.0
4,9,2,0,13.3,0.0,2.2,82.0,0.0,0.0
4,10,2,0,14.6,0.0,2.8,70.0,0.0,0.0
4,11,2,0,15.6,0.0,2.9,57.0,0.0,0.0
4,12,2,0,16.8,0.0,3.4,52.0,0.0,0.0
4,13,2,0,17.6,0.0,3.7,51.0,0.0,0.0
4,14,2,0,18.6,0.0,3.8,48.0,0.0,13.0
4,15,2,0,20.0,0.0,2.4,46.0,0.0,11.0
4,16,2,0,19.9,0.0,3.7,40.0,0.0,20.0
4,17,2,0,19.9,0.0,3.1,34.0,0.0,28.0
4,18,2,0,19.0,0.0,2.6,40.0,0.0,15.0
4,19,2,0,16.1,0.0,1.7,64.0,0.0,28.0
4,20,2,0,14.4,0.0,2.0,70.0,0.0,34.0
4,21,2,0,12.5,0.0,3.8,76.0,0.0,22.0
4,22,2,0,10.7,0.0,3.5,81.0,0.0,13.0
4,23,2,0,8.9,0.0,4.1,90.0,0.0,0.0
4,0,3,0,8.0,0.0,4.0,92.0,0.0,0.0
4,1,3,0,7.7,0.0,3.3,94.0,0.0,0.0
4,2,3,0,7.6,0.0,2.6,95.0,0.0,0.0
4,3,3,0,7.4,0.0,1.7,96.0,0.0,0.0
4,4,3,0,7.7,0.0,0.9,93.0,0.0,0.0
4,5,3,0,7.7,0.0,0.5,92.0,0.0,0.0
4,6,3,0,7.8,0.0,1.3,92.0,0.0,0.0
4,7,3,0,8.0,0.0,1.5,92.0,0.0,1.0
4,8,3,0,8.8,0.0,2.0,88.0,0.0,0.0
4,9,3,0,10.2,0.0,3.6,82.0,0.0,0.0
4,10,3,0,10.5,0.1,2.8,87.0,0.0,0.0
4,11,3,0,10.6,0.4,3.4,87.0,0.0,1.0
4,12,3,0,10.2,0.7,2.3,95.0,0.0,0.0
4,13,3,0,9.5,1.5,1.7,95.0,0.0,0.0
4,14,3,0,10.4,1.4,1.5,96.0,0.0,0.0
4,15,3,0,12.8,0.0,2.0,82.0,0.0,3.0
4,16,3,0,11.6,0.0,3.3,84.0,0.0,2.0
4,17,3,0,11.9,0.0,3.4,80.0,0.0,0.0
4,18,3,0,11.4,0.0,2.7,79.0,0.0,3.0
4,19,3,0,10.7,0.0,3.6,83.0,0.0,0.0
4,20,3,0,9.7,0.0,1.8,86.0,0.0,4.0
4,21,3,0,9.3,0.0,0.9,84.0,0.0,12.0
4,22,3,0,8.7,0.0,1.3,86.0,0.0,10.0
4,23,3,0,8.2,0.0,2.8,89.0,0.0,2.0
4,0,4,0,7.9,0.0,3.0,91.0,0.0,0.0
4,1,4,0,7.6,0.0,3.0,89.0,0.0,0.0
4,2,4,0,7.2,0.0,3.1,90.0,0.0,0.0
4,3,4,0,6.9,0.0,2.3,90.0,0.0,0.0
4,4,4,0,6.8,0.0,2.7,88.0,0.0,0.0
4,5,4,0,6.4,0.0,2.2,89.0,0.0,0.0
4,6,4,0,6.2,0.0,1.9,88.0,0.0,0.0
4,7,4,0,6.9,0.0,1.7,85.0,0.0,1.0
4,8,4,0,8.5,0.0,2.4,78.0,0.0,1.0
4,9,4,0,10.8,0.0,1.8,66.0,0.0,0.0
4,10,4,0,12.9,0.0,3.5,57.0,0.0,8.0
4,11,4,0,14.8,0.0,3.0,50.0,0.0,5.0
4,12,4,0,15.5,0.0,3.9,45.0,0.0,5.0
4,13,4,0,16.4,0.0,3.6,36.0,0.0,12.0
4,14,4,0,17.5,0.0,4.3,31.0,0.0,8.0
4,15,4,0,18.1,0.0,4.8,29.0,0.0,20.0
4,16,4,0,18.0,0.0,4.4,30.0,0.0,26.0
4,17,4,0,17.0,0.0,6.0,29.0,0.0,27.0
4,18,4,0,16.3,0.0,4.5,29.0,0.0,39.0
4,19,4,0,14.5,0.0,3.9,35.0,0.0,21.0
4,20,4,0,13.2,0.0,2.6,41.0,0.0,15.0
4,21,4,0,11.6,0.0,2.7,57.0,0.0,26.0
4,22,4,0,10.4,0.0,2.0,64.0,0.0,13.0
4,23,4,0,9.4,0.0,2.3,69.0,0.0,12.0
4,0,5,0,8.5,0.0,0.7,73.0,0.0,0.0
4,1,5,0,7.8,0.0,1.0,75.0,0.0,2.0
4,2,5,0,7.5,0.0,1.5,75.0,0.0,0.0
4,3,5,0,6.9,0.0,0.5,83.0,0.0,0.0
4,4,5,0,6.4,0.0,1.4,85.0,0.0,0.0
4,5,5,0,5.8,0.0,0.6,89.0,0.0,0.0
4,6,5,0,5.1,0.0,0.5,91.0,0.0,0.0
4,7,5,0,6.0,0.0,0.4,89.0,0.0,0.0
4,8,5,0,8.5,0.0,0.5,79.0,0.0,0.0
4,9,5,0,11.7,0.0,1.0,61.0,0.0,0.0
4,10,5,0,14.9,0.0,1.8,51.0,0.0,3.0
4,11,5,0,16.8,0.0,1.5,43.0,0.0,14.0
4,12,5,0,18.3,0.0,2.0,41.0,0.0,23.0
4,13,5,0,17.3,0.0,2.4,36.0,0.0,16.0
4,14,5,0,16.7,0.0,1.7,40.0,0.0,10.0
4,15,5,0,16.0,0.0,2.1,44.0,0.0,33.0
4,16,5,0,12.3,0.0,3.2,62.0,0.0,14.0
4,17,5,0,11.9,0.0,3.4,68.0,0.0,17.0
4,18,5,0,11.4,0.0,3.1,68.0,0.0,4.0
4,19,5,0,10.9,0.0,1.8,70.0,0.0,9.0
4,20,5,0,10.3,0.0,0.9,74.0,0.0,11.0
4,21,5,0,10.3,0.0,2.3,75.0,0.0,12.0
4,22,5,0,9.0,0.0,1.2,82.0,0.0,8.0
4,23,5,0,8.5,0.0,1.3,85.0,0.0,5.0
4,0,6,0,8.9,0.0,0.5,83.0,0.0,0.0
4,1,6,0,9.0,0.0,0.7,85.0,0.0,0.0
4,2,6,0,8.8,0.0,1.0,87.0,0.0,0.0
4,3,6,0,8.5,0.0,0.9,88.0,0.0,0.0
4,4,6,0,8.4,0.0,0.4,89.0,0.0,0.0
4,5,6,0,7.9,0.0,0.7,91.0,0.0,0.0
4,6,6,0,7.4,0.0,1.5,94.0,0.0,0.0
4,7,6,0,7.7,0.0,0.5,92.0,0.0,4.0
4,8,6,0,10.1,0.0,0.2,84.0,0.0,1.0
4,9,6,0,12.8,0.0,0.4,70.0,0.0,4.0
4,10,6,0,16.7,0.0,1.1,55.0,0.0,19.0
4,11,6,0,18.6,0.0,1.1,44.0,0.0,18.0
4,12,6,0,22.1,0.0,2.0,42.0,0.0,36.0
4,13,6,0,23.2,0.0,1.5,42.0,0.0,26.0
4,14,6,0,23.1,0.0,2.4,41.0,0.0,45.0
4,15,6,0,23.7,0.0,2.3,43.0,0.0,56.0
4,16,6,0,24.0,0.0,1.9,41.0,0.0,62.0
4,17,6,0,23.6,0.0,1.7,44.0,0.0,48.0
4,18,6,0,23.2,0.0,1.7,47.0,0.0,58.0
4,19,6,0,21.6,0.0,1.3,54.0,0.0,31.0
4,20,6,0,20.2,0.0,1.5,62.0,0.0,35.0
4,21,6,0,19.0,0.0,1.9,68.0,0.0,38.0
4,22,6,0,17.9,0.0,1.9,67.0,0.0,45.0
4,23,6,0,17.3,0.0,2.7,65.0,0.0,23.0
4,0,0,0,16.4,0.0,1.5,70.0,0.0,6.0
4,1,0,0,16.0,0.0,0.8,72.0,0.0,0.0
4,2,0,0,16.3,0.0,1.9,72.0,0.0,0.0
4,3,0,0,16.1,0.0,1.3,75.0,0.0,0.0
4,4,0,0,16.1,0.0,1.8,74.0,0.0,0.0
4,5,0,0,16.0,0.0,2.0,75.0,0.0,0.0
4,6,0,0,16.4,0.0,1.2,70.0,0.0,0.0
4,7,0,0,18.2,0.0,2.9,69.0,0.0,3.0
4,8,0,0,18.1,0.1,2.7,77.0,0.0,0.0
4,9,0,0,16.2,8.2,1.3,95.0,0.0,0.0
4,10,0,0,15.7,5.0,3.2,97.0,0.0,0.0
4,11,0,0,14.4,0.5,3.0,96.0,0.0,0.0
4,12,0,0,13.8,0.1,2.7,97.0,0.0,0.0
4,13,0,0,13.6,0.0,2.3,96.0,0.0,0.0
4,14,0,0,14.7,0.0,3.4,90.0,0.0,1.0
4,15,0,0,15.8,0.0,3.7,83.0,0.0,3.0
4,16,0,0,15.5,0.0,2.5,80.0,0.0,3.0
4,17,0,0,15.9,0.0,3.1,75.0,0.0,4.0
4,18,0,0,15.4,0.0,2.7,74.0,0.0,13.0
4,19,0,0,14.3,0.0,1.8,77.0,0.0,7.0
4,20,0,0,13.1,0.0,1.5,82.0,0.0,14.0
4,21,0,0,12.0,0.0,1.6,87.0,0.0,21.0
4,22,0,0,11.0,0.0,2.3,80.0,0.0,7.0
4,23,0,0,10.0,0.0,2.9,79.0,0.0,4.0
4,0,1,0,9.4,0.0,0.8,79.0,0.0,4.0
4,1,1,0,8.8,0.0,1.6,78.0,0.0,0.0
4,2,1,0,8.5,0.0,1.7,78.0,0.0,0.0
4,3,1,0,7.8,0.0,0.8,85.0,0.0,0.0
4,4,1,0,6.9,0.0,0.8,89.0,0.0,0.0
4,5,1,0,6.5,0.0,0.4,91.0,0.0,0.0
4,6,1,0,6.2,0.0,0.9,94.0,0.0,2.0
4,7,1,0,6.9,0.0,0.7,91.0,0.0,0.0
4,8,1,0,9.9,0.0,0.4,73.0,0.0,0.0
4,9,1,0,13.6,0.0,1.4,57.0,0.0,0.0
4,10,1,0,15.2,0.0,3.8,43.0,0.0,2.0
4,11,1,0,16.9,0.0,4.2,36.0,0.0,0.0
4,12,1,0,17.9,0.0,5.3,39.0,0.0,1.0
4,13,1,0,19.1,0.0,3.7,35.0,0.0,5.0
4,14,1,0,19.3,0.0,4.5,30.0,0.0,16.0
4,15,1,0,19.6,0.0,2.9,29.0,0.0,14.0
4,16,1,0,18.9,0.0,5.5,39.0,0.0,33.0
4,17,1,0,18.8,0.0,3.8,43.0,0.0,29.0
4,18,1,0,19.0,0.0,3.0,18.0,0.0,39.0
4,19,1,0,16.3,0.0,4.4,20.0,0.0,23.0
4,20,1,0,14.6,0.0,2.2,29.0,0.0,13.0
4,21,1,0,13.2,0.0,0.4,40.0,0.0,13.0
4,22,1,0,12.1,0.0,2.2,54.0,0.0,12.0
4,23,1,0,11.0,0.0,2.2,66.0,0.0,9.0
5,0,2,0,10.2,0.0,1.9,67.0,0.0,0.0
5,1,2,0,9.2,0.0,0.8,74.0,0.0,3.0
5,2,2,0,8.2,0.0,0.5,78.0,0.0,0.0
5,3,2,0,7.4,0.0,1.3,81.0,0.0,0.0
5,4,2,0,6.9,0.0,1.0,84.0,0.0,0.0
5,5,2,0,6.5,0.0,1.0,85.0,0.0,0.0
5,6,2,0,6.2,0.0,0.8,87.0,0.0,1.0
5,7,2,0,7.0,0.0,1.3,85.0,0.0,0.0
5,8,2,0,9.6,0.0,1.1,74.0,0.0,3.0
5,9,2,0,13.3,0.0,2.3,61.0,0.0,3.0
5,10,2,0,15.1,0.0,1.8,52.0,0.0,5.0
5,11,2,0,15.8,0.0,2.6,49.0,0.0,8.0
5,12,2,0,17.4,0.0,2.2,48.0,0.0,7.0
5,13,2,0,17.9,0.0,0.8,43.0,0.0,21.0
5,14,2,0,18.0,0.0,1.1,43.0,0.0,25.0
5,15,2,0,17.4,0.0,1.2,41.0,0.0,40.0
5,16,2,0,17.5,0.0,2.0,44.0,0.0,32.0
5,17,2,0,17.5,0.0,1.6,44.0,0.0,26.0
5,18,2,0,17.3,0.0,1.4,47.0,0.0,25.0
5,19,2,0,16.0,0.0,1.7,54.0,0.0,8.0
5,20,2,0,13.2,0.0,3.9,76.0,0.0,15.0
5,21,2,0,12.4,0.1,0.9,87.0,0.0,5.0
5,22,2,0,12.0,0.0,0.7,80.0,0.0,11.0
5,23,2,0,11.7,0.0,0.9,82.0,0.0,7.0
5,0,3,0,10.6,0.0,1.4,91.0,0.0,0.0
5,1,3,0,10.1,0.0,1.2,92.0,0.0,0.0
5,2,3,0,9.3,0.0,1.2,90.0,0.0,0.0
5,3,3,0,9.1,0.0,1.5,87.0,0.0,0.0
5,4,3,0,9.1,0.0,2.9,85.0,0.0,0.0
5,5,3,0,8.5,0.0,1.6,86.0,0.0,0.0
5,6,3,0,8.2,0.0,2.2,89.0,0.0,1.0
5,7,3,0,9.5,0.0,3.7,83.0,0.0,0.0
5,8,3,0,10.9,0.0,4.3,75.0,0.0,1.0
5,9,3,0,12.2,0.0,3.9,72.0,0.0,1.0
5,10,3,0,13.8,0.0,3.9,63.0,0.0,0.0
5,11,3,0,15.5,0.0,4.2,57.0,0.0,9.0
5,12,3,0,17.2,0.0,2.0,54.0,0.0,8.0
5,13,3,0,16.8,0.0,2.2,57.0,0.0,7.0
5,14,3,0,17.5,0.0,2.9,57.0,0.0,6.0
5,15,3,0,17.7,0.0,3.0,56.0,0.0,7.0
5,16,3,0,17.6,0.0,1.8,52.0,0.0,18.0
5,17,3,0,17.2,0.0,3.2,52.0,0.0,18.0
5,18,3,0,17.9,0.0,3.5,43.0,0.0,27.0
